,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
100,0.468125,0.254042,0.188648,0.212816,0.182798,0.332110,0.357083,0.194871,0.857420,0.606487,0.841750
101,0.843757,0.015622,0.056755,0.012256,0.055512,0.150972,0.842212,0.496772,0.156853,0.456663,0.931673
102,0.561845,0.473407,0.732210,0.886484,0.377523,0.141884,0.584378,0.237037,0.019030,0.882201,0.808708
103,0.957195,0.541715,0.385311,0.287251,0.394571,0.943247,0.585040,0.497676,0.956974,0.057105,0.022999
104,0.951276,0.212605,0.212605,0.212816,0.119795,0.170879,0.128576,0.928604,0.287312,0.914879,0.159151
105,0.370335,0.767890,0.643648,0.785213,0.894244,0.365643,0.168305,0.960803,0.682072,0.587073,0.325823
106,0.792459,0.989090,0.757363,0.242809,0.723674,0.684610,0.644362,0.612977,0.760151,0.777433,0.336458
107,0.892686,0.485712,0.414979,0.541893,0.925635,0.124260,0.571544,0.147122,0.186154,0.762172,0.431074
108,0.426972,0.667243,0.492509,0.755447,0.431690,0.042323,0.330240,0.258680,0.865784,0.035672,0.267573
109,0.063595,0.672516,0.352658,0.149719,0.690035,0.808575,0.017215,0.863305,0.097570,0.624457,0.518005
110,0.261356,0.085994,0.164896,0.668459,0.109401,0.325685,0.106519,0.051219,0.727406,0.387200,0.717099
111,0.617257,0.346379,0.077359,0.785213,0.182798,0.390560,0.336117,0.476674,0.471727,0.375823,0.296327
112,0.865472,0.404916,0.297498,0.640358,0.865242,0.204219,0.538141,0.502904,0.473078,0.860763,0.004324
113,0.964556,0.301494,0.281153,0.805236,0.193232,0.781892,0.395234,0.399658,0.625019,0.977782,0.467822
114,0.942089,0.778360,0.620329,0.161037,0.865242,0.076865,0.183485,0.390671,0.650971,0.017644,0.284914
115,0.349420,0.910504,0.976057,0.293169,0.900958,0.312283,0.136206,0.078442,0.786208,0.788177,0.250440
116,0.457326,0.886644,0.491372,0.508059,0.484789,0.036070,0.017315,0.887047,0.629426,0.680148,0.673529
117,0.901405,0.664610,0.336678,0.948263,0.677572,0.847840,0.498144,0.301920,0.354378,0.968219,0.035143
118,0.730778,0.449413,0.834306,0.795208,0.663143,0.894973,0.131615,0.230768,0.191907,0.640913,0.367799
119,0.932838,0.304720,0.126661,0.153422,0.161492,0.145222,0.126649,0.056215,0.426177,0.757811,0.765517
120,0.814474,0.770513,0.617758,0.765331,0.869693,0.177547,0.135550,0.474235,0.296109,0.117798,0.002301
121,0.662451,0.117679,0.044417,0.499777,0.108776,0.018248,0.129222,0.269252,0.525004,0.562575,0.055177
122,0.466581,0.546544,0.152317,0.948263,0.296629,0.220028,0.980591,0.118653,0.649192,0.148727,0.367116
123,0.930551,0.625484,0.561173,0.640358,0.675503,0.861513,0.048212,0.025735,0.392058,0.220591,0.584171
124,0.907166,0.857177,0.508598,0.023141,0.698390,0.496348,0.071343,0.340817,0.259382,0.233828,0.909321
125,0.306198,0.238241,0.502815,0.989646,0.679643,0.106455,0.020922,0.230191,0.297346,0.483173,0.721503
126,0.723782,0.181520,0.238241,0.958600,0.177286,0.914184,0.194458,0.179993,0.374403,0.712910,0.062527
127,0.044313,0.030944,0.016773,0.706654,0.026978,0.848958,0.438238,0.167843,0.652533,0.771997,0.910253
128,0.828783,0.835533,0.864182,0.785213,0.713100,0.030101,0.696483,0.571386,0.349896,0.517296,0.088100
129,0.862253,0.748116,0.465683,0.927617,0.749262,0.685251,0.663924,0.104703,0.719320,0.083478,0.816893
130,0.464756,0.143628,0.226420,0.391705,0.117127,0.942043,0.016810,0.116261,0.761043,0.784304,0.908704
131,0.826861,0.539309,0.101298,0.258872,0.297940,0.874271,0.076808,0.166312,0.166221,0.664255,0.713221
132,0.287032,0.763948,0.880059,0.726040,0.894244,0.316946,0.888187,0.181200,0.071561,0.823208,0.784242
133,0.441685,0.476743,0.099638,0.585710,0.267541,0.259672,0.459453,0.487619,0.613309,0.106067,0.150571
134,0.799258,0.453714,0.648870,0.559222,0.818789,0.752380,0.229933,0.626251,0.167321,0.103892,0.155861
135,0.738035,0.466782,0.706966,0.008427,0.783810,0.660181,0.527669,0.479802,0.711387,0.196189,0.522944
136,0.825295,0.435623,0.274363,0.979293,0.368418,0.413991,0.248962,0.025524,0.797107,0.261972,0.283796
137,0.863594,0.566096,0.710952,0.428570,0.874148,0.720782,0.333279,0.123554,0.530609,0.661118,0.771244
138,0.818945,0.596084,0.680443,0.585710,0.394571,0.078431,0.015235,0.106704,0.009215,0.243163,0.512895
139,0.246220,0.147692,0.269906,0.363646,0.154005,0.558483,0.271028,0.964414,0.966148,0.070272,0.921532
140,0.383432,0.959477,0.745470,0.989646,0.781637,0.867559,0.839576,0.758977,0.825313,0.105108,0.706359
141,0.582019,0.076828,0.019465,0.110431,0.063130,0.778626,0.720529,0.849238,0.146250,0.440474,0.923832
142,0.583542,0.648870,0.322931,0.269981,0.399300,0.211117,0.535954,0.488733,0.426904,0.442779,0.329092
143,0.627114,0.010351,0.008990,0.089116,0.016462,0.902555,0.249683,0.949055,0.513615,0.907956,0.409754
144,0.471076,0.017926,0.024325,0.242809,0.019184,0.517679,0.064443,0.489970,0.819458,0.759451,0.399743
145,0.534775,0.513253,0.498218,0.576816,0.630635,0.930034,0.306660,0.157127,0.359435,0.638932,0.220043
146,0.821764,0.771823,0.483460,0.876244,0.408860,0.308638,0.297729,0.317509,0.522623,0.310372,0.310456
147,0.943172,0.062949,0.140971,0.499777,0.080470,0.673803,0.402315,0.370139,0.496592,0.177763,0.331857
148,0.524917,0.559946,0.378612,0.649671,0.814395,0.489890,0.113452,0.071078,0.307007,0.526414,0.350243
149,0.213863,0.869931,0.684412,0.541893,0.537500,0.082193,0.086411,0.327121,0.928672,0.854555,0.780953
150,0.879143,0.490237,0.503968,0.805236,0.299255,0.932958,0.185022,0.463205,0.269537,0.266977,0.191553
151,0.066177,0.967548,0.987264,0.406215,0.950383,0.794875,0.928273,0.245115,0.003740,0.506258,0.597776
152,0.857287,0.333201,0.335806,0.232498,0.243893,0.544241,0.236507,0.813946,0.320858,0.125747,0.394418
153,0.412644,0.059676,0.250540,0.275657,0.155645,0.750048,0.180645,0.338264,0.865784,0.690050,0.084056
154,0.365032,0.513253,0.769202,0.835507,0.777297,0.180097,0.067266,0.015095,0.757137,0.903108,0.221561
155,0.472903,0.738844,0.328036,0.524836,0.408860,0.492851,0.412010,0.896887,0.406652,0.863776,0.658150
156,0.154486,0.429357,0.702980,0.048540,0.749262,0.451260,0.114913,0.182469,0.173543,0.276242,0.169088
157,0.926456,0.260442,0.256162,0.612765,0.155645,0.622970,0.012594,0.142845,0.210120,0.990955,0.833249
158,0.889593,0.417012,0.334068,0.845655,0.224979,0.570840,0.101869,0.217381,0.798936,0.740136,0.630238
159,0.948657,0.144973,0.382430,0.735800,0.211239,0.026065,0.136883,0.267750,0.918883,0.284724,0.007587
160,0.946523,0.767890,0.564863,0.406215,0.825390,0.324436,0.195613,0.476311,0.889964,0.545036,0.501770
161,0.929385,0.718926,0.920123,0.835507,0.579324,0.633872,0.828868,0.767478,0.753509,0.998090,0.180838
162,0.962286,0.037220,0.025619,0.716324,0.019039,0.273713,0.394505,0.110636,0.124109,0.201834,0.213001
163,0.663620,0.845262,0.684412,0.765331,0.675503,0.178151,0.697207,0.803518,0.250225,0.443524,0.056717
164,0.949980,0.816883,0.594820,0.281413,0.810008,0.162780,0.115984,0.002569,0.122904,0.590934,0.072685
165,0.975285,0.471192,0.349957,0.508059,0.291424,0.199083,0.015544,0.258716,0.786208,0.689110,0.843727
166,0.323778,0.437726,0.503968,0.436178,0.490109,0.016546,0.001583,0.337060,0.233676,0.279638,0.791978
167,0.982572,0.463492,0.717597,0.706654,0.383669,0.303002,0.426264,0.228540,0.742506,0.833373,0.243185
168,0.998657,0.383388,0.687061,0.948263,0.544991,0.201753,0.147660,0.506265,0.825313,0.321070,0.126215
169,0.602269,0.945843,0.584750,0.659038,0.587090,0.421223,0.752436,0.146171,0.893405,0.591278,0.666905
170,0.913988,0.338427,0.190885,0.139018,0.170130,0.221768,0.919492,0.519491,0.538722,0.768510,0.386871
171,0.596370,0.197149,0.112476,0.330390,0.246189,0.555811,0.308373,0.027930,0.770848,0.421280,0.700859
172,0.431542,0.520284,0.515591,0.775254,0.278681,0.921451,0.454673,0.354817,0.331783,0.283206,0.661397
173,0.901780,0.857177,0.433528,0.330390,0.628626,0.952424,0.092758,0.016078,0.060110,0.310070,0.485978
174,0.933026,0.215066,0.201806,0.499777,0.119795,0.920986,0.014490,0.024947,0.371765,0.034183,0.964744
175,0.285600,0.875593,0.729555,0.483430,0.869693,0.215513,0.653877,0.131951,0.985186,0.690063,0.905566
176,0.021776,0.981005,0.981828,0.189943,0.997743,0.150600,0.021617,0.113732,0.838321,0.098575,0.615281
177,0.748051,0.966964,0.847668,0.104757,0.856352,0.928280,0.528575,0.039579,0.542459,0.118466,0.480549
178,0.275210,0.661980,0.298294,0.989646,0.353551,0.865156,0.092324,0.113795,0.286358,0.609817,0.883757
179,0.206610,0.898342,0.896252,0.815296,0.715211,0.849365,0.994430,0.368921,0.267332,0.490227,0.716997
180,0.819040,0.444075,0.839201,0.168934,0.504447,0.167188,0.025315,0.197559,0.857420,0.289131,0.157424
181,0.717545,0.960135,0.854817,0.056427,0.820988,0.715662,0.667794,0.292378,0.206611,0.598878,0.061161
182,0.756971,0.057576,0.070450,0.937934,0.037627,0.495557,0.323028,0.138672,0.538722,0.054494,0.456551
183,0.674717,0.245699,0.354468,0.317657,0.211239,0.910965,0.320291,0.113912,0.463822,0.822707,0.226495
184,0.033489,0.740170,0.341062,0.227460,0.402472,0.387711,0.156003,0.120297,0.597205,0.085670,0.002090
185,0.637425,0.654105,0.528559,0.958600,0.887537,0.906549,0.036206,0.006954,0.912627,0.979669,0.829876
186,0.908241,0.950381,0.936147,0.177118,0.927882,0.537678,0.748896,0.022224,0.416991,0.079013,0.856694
187,0.387471,0.621616,0.797792,0.508059,0.849697,0.080782,0.773344,0.005293,0.879718,0.408889,0.100041
188,0.561286,0.611349,0.702980,0.248084,0.456951,0.751180,0.470198,0.210323,0.165881,0.561503,0.497388
189,0.260673,0.237572,0.701652,0.189943,0.399300,0.004879,0.275359,0.376786,0.547433,0.023023,0.441146
190,0.785841,0.143183,0.278876,0.377515,0.261486,0.792497,0.519039,0.746784,0.619373,0.401884,0.676828
191,0.138751,0.784869,0.491372,0.275657,0.710992,0.839535,0.782703,0.401760,0.486604,0.622479,0.828995
192,0.399662,0.513253,0.288072,0.212816,0.350623,0.335810,0.564781,0.769572,0.461791,0.247846,0.186540
193,0.462652,0.818141,0.628067,0.248084,0.742838,0.921121,0.318693,0.006570,0.830302,0.049672,0.586354
194,0.310645,0.541715,0.830609,0.765331,0.436677,0.406433,0.508919,0.471260,0.650971,0.166896,0.997951
195,0.440014,0.454793,0.247075,0.142517,0.420184,0.497407,0.845953,0.293231,0.682909,0.190655,0.761562
196,0.703029,0.326327,0.698997,0.033308,0.638699,0.901602,0.064583,0.265554,0.739659,0.003360,0.165827
197,0.874673,0.681766,0.515591,0.269981,0.851915,0.642708,0.114239,0.118501,0.831988,0.295299,0.628128
198,0.996371,0.348164,0.650178,0.172990,0.702582,0.975271,0.286037,0.835786,0.141395,0.242833,0.736281
