,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
172,0.421448,0.155624,0.586005,0.350100,0.474243,0.840369,0.604002,0.878108,0.393470,0.277107,0.912320
173,0.977593,0.951116,0.813097,0.107565,0.781637,0.584228,0.039026,0.156791,0.671800,0.244995,0.126337
174,0.931224,0.410933,0.266235,0.765331,0.721555,0.338511,0.962231,0.483648,0.412590,0.867325,0.555889
175,0.894077,0.864182,0.866492,0.968944,0.903198,0.436453,0.052477,0.048079,0.296114,0.721570,0.004390
176,0.567009,0.730883,0.851256,0.475367,0.894244,0.142816,0.480275,0.106261,0.701828,0.344802,0.029944
177,0.679701,0.855999,0.834306,0.384570,0.832004,0.783674,0.029440,0.043482,0.286349,0.394607,0.326010
178,0.520689,0.275111,0.209560,0.716324,0.185601,0.037634,0.014090,0.432111,0.075449,0.688208,0.415928
179,0.362919,0.006354,0.003964,0.330390,0.003296,0.161342,0.613800,0.273188,0.070265,0.129992,0.567969
180,0.992404,0.463492,0.689711,0.275657,0.794698,0.154922,0.282915,0.493628,0.928672,0.614708,0.554434
181,0.096461,0.255454,0.318722,0.785213,0.267541,0.125801,0.802996,0.610940,0.494409,0.940510,0.092258
182,0.990977,0.770513,0.780967,0.370540,0.618623,0.081074,0.120670,0.001070,0.930193,0.425296,0.014435
183,0.987388,0.024227,0.020612,0.022367,0.021476,0.971165,0.674286,0.907937,0.059211,0.191641,0.037797
184,0.194375,0.593557,0.630655,0.775254,0.481259,0.429337,0.950854,0.521090,0.445365,0.500395,0.051174
185,0.296421,0.900414,0.724241,0.189943,0.751408,0.770783,0.168353,0.019050,0.769649,0.236030,0.291292
186,0.904562,0.206550,0.050351,0.149719,0.164906,0.455245,0.268429,0.410792,0.576238,0.770877,0.257894
187,0.893085,0.589775,0.871070,0.989646,0.648838,0.126718,0.206236,0.084196,0.902560,0.861025,0.120283
188,0.485994,0.968697,0.967548,0.533330,0.997743,0.930043,0.318831,0.702193,0.872585,0.002253,0.482595
189,0.150302,0.164397,0.229656,0.350100,0.120469,0.944750,0.157483,0.239030,0.551241,0.063448,0.132403
190,0.475997,0.094165,0.131153,0.343449,0.065992,0.574392,0.613559,0.366889,0.149328,0.672795,0.286985
191,0.789991,0.015953,0.019868,0.237614,0.010139,0.941164,0.059213,0.342919,0.930364,0.120671,0.685740
