,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
168,0.997293,0.637140,0.841633,0.835507,0.573532,0.847568,0.646126,0.997970,0.785302,0.013312,0.052074
169,0.894866,0.492509,0.615191,0.948263,0.602763,0.494588,0.272703,0.212548,0.703140,0.347514,0.063583
170,0.736872,0.414979,0.603696,0.716324,0.382127,0.246034,0.201594,0.762580,0.719222,0.206747,0.024545
171,0.010423,0.428319,0.698997,0.835507,0.751408,0.905391,0.177168,0.279200,0.869945,0.002474,0.740724
172,0.422552,0.266966,0.484585,0.726040,0.357971,0.892578,0.002943,0.221115,0.756956,0.306658,0.042541
173,0.986081,0.076828,0.101968,0.855828,0.065164,0.131399,0.321648,0.794465,0.141395,0.935301,0.666664
174,0.666473,0.915375,0.616474,0.896743,0.734300,0.809552,0.331605,0.541731,0.644542,0.037873,0.005836
175,0.883783,0.534516,0.850062,0.524836,0.727918,0.605863,0.469356,0.977896,0.186192,0.038930,0.502855
176,0.826217,0.833076,0.544126,0.917311,0.751408,0.376759,0.050697,0.843582,0.912627,0.000001,0.023654
177,0.747367,0.896252,0.541715,0.876244,0.650874,0.770774,0.001158,0.501242,0.978540,0.003841,0.019319
178,0.113869,0.754724,0.722913,0.989646,0.463825,0.913130,0.178943,0.782676,0.682909,0.259965,0.846754
179,0.914271,0.041373,0.014790,0.968944,0.020843,0.816534,0.829061,0.773889,0.739659,0.390386,0.590334
180,0.450333,0.403920,0.443012,0.377515,0.227148,0.728069,0.475577,0.245383,0.111090,0.328137,0.491018
181,0.613864,0.492509,0.630655,0.194366,0.366914,0.026132,0.565837,0.399778,0.097576,0.248028,0.133744
182,0.941330,0.696342,0.247765,0.795208,0.541239,0.754936,0.842990,0.567428,0.171797,0.027533,0.118220
183,0.828874,0.979289,0.681766,0.508059,0.626620,0.303926,0.758713,0.522926,0.386134,0.018878,0.658736
184,0.995871,0.777054,0.981419,0.421040,0.659043,0.954679,0.835665,0.435482,0.994288,0.965939,0.743920
185,0.822138,0.197726,0.427283,0.014695,0.216450,0.974099,0.000995,0.418130,0.682072,0.173890,0.529672
186,0.862015,0.197149,0.229006,0.687457,0.132395,0.022704,0.450034,0.833696,0.278829,0.232488,0.233777
187,0.172887,0.295911,0.344600,0.227460,0.174576,0.896529,0.101041,0.443142,0.808843,0.862843,0.215478
188,0.885534,0.626775,0.717597,0.006947,0.552532,0.289363,0.138603,0.647257,0.352224,0.952239,0.055829
189,0.710755,0.208352,0.383388,0.045655,0.749262,0.273471,0.044428,0.075833,0.869945,0.219566,0.667448
190,0.362391,0.002652,0.003132,0.716324,0.001881,0.486874,0.045118,0.600626,0.930193,0.492181,0.528528
191,0.998160,0.238912,0.573521,0.094106,0.620618,0.635613,0.639949,0.984293,0.097766,0.131580,0.184497
192,0.403477,0.668561,0.716268,0.508059,0.465553,0.361831,0.108865,0.305130,0.986454,0.056506,0.069365
193,0.817525,0.571041,0.622905,0.968944,0.418555,0.330775,0.355550,0.097930,0.166221,0.619964,0.867567
