,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
125,0.605279,0.013414,0.028730,0.755447,0.017241,0.492067,0.301656,0.493008,0.620866,0.199928,0.345990
126,0.304231,0.458043,0.264778,0.989646,0.315334,0.493879,0.045322,0.292196,0.513615,0.733243,0.181851
127,0.984100,0.108877,0.135350,0.242809,0.090761,0.188928,0.114493,0.737545,0.428250,0.384547,0.605305
128,0.905961,0.008950,0.044748,0.726040,0.031141,0.301318,0.045185,0.171480,0.302512,0.107950,0.827403
129,0.866946,0.505123,0.348164,0.181319,0.303222,0.669158,0.022345,0.347109,0.059711,0.180513,0.298857
130,0.197270,0.650178,0.642345,0.524836,0.993230,0.038426,0.020849,0.865876,0.706758,0.292719,0.836141
131,0.820828,0.519108,0.568565,0.835507,0.520839,0.336225,0.148248,0.480713,0.597205,0.922925,0.200154
132,0.568821,0.663295,0.586005,0.323983,0.469018,0.007443,0.780311,0.430211,0.739659,0.574954,0.176519
133,0.719471,0.254747,0.295911,0.795208,0.150763,0.235816,0.010113,0.713983,0.590631,0.031593,0.826246
134,0.070273,0.648870,0.910504,0.475367,0.766478,0.897429,0.014614,0.490327,0.335561,0.914309,0.356347
135,0.446005,0.290407,0.569802,0.459464,0.696298,0.491024,0.003361,0.062685,0.582349,0.892178,0.926899
136,0.551350,0.913441,0.508598,0.036671,0.644774,0.134040,0.401752,0.963695,0.490357,0.277560,0.754898
137,0.454947,0.714939,0.421100,0.576816,0.558222,0.843731,0.670197,0.921819,0.875069,0.014066,0.380512
138,0.072489,0.901443,0.729555,0.640358,0.812201,0.481250,0.006743,0.465174,0.427491,0.239313,0.014950
139,0.646718,0.890955,0.911488,0.805236,0.977435,0.299028,0.023585,0.238645,0.383217,0.918896,0.143262
140,0.761645,0.603696,0.435623,0.795208,0.838630,0.908130,0.000076,0.372778,0.805494,0.250803,0.871531
141,0.267430,0.778360,0.422126,0.459464,0.475992,0.125227,0.088552,0.466601,0.033013,0.412486,0.501534
142,0.252664,0.486841,0.458043,0.508059,0.970669,0.311507,0.001543,0.144874,0.389117,0.337642,0.520925
143,0.559609,0.530937,0.303911,0.099318,0.483022,0.817563,0.013471,0.120472,0.993963,0.573058,0.816906
144,0.538714,0.959477,0.909516,0.958600,0.932378,0.663803,0.881638,0.741450,0.956974,0.742846,0.933356
145,0.502916,0.655416,0.588517,0.269981,0.941377,0.266544,0.205140,0.014928,0.103071,0.579330,0.927236
146,0.284172,0.018075,0.032419,0.047079,0.036094,0.222209,0.003915,0.366599,0.305763,0.974737,0.283843
