,BlockFrequency,CumulativeSums1,CumulativeSums2,FFT,Frequency,LinearComplexity,LongestRun,OverlappingTemplate,Rank,Runs,Universal
229,0.984729,0.693689,0.732210,0.065353,0.632647,0.773928,0.804694,0.667582,0.464520,0.723916,0.654333
230,0.100005,0.006297,0.009355,0.516412,0.007028,0.471898,0.483340,0.272179,0.424469,0.938300,0.192399
231,0.471779,0.816883,0.484585,0.499777,0.710992,0.738771,0.570039,0.378200,0.143700,0.490231,0.578088
232,0.787715,0.207150,0.052412,0.533330,0.121147,0.833730,0.152986,0.418597,0.413920,0.692538,0.269381
233,0.462932,0.275861,0.717597,0.356832,0.481259,0.012227,0.249307,0.734443,0.158973,0.813851,0.325408
234,0.455786,0.020612,0.029070,0.612765,0.014765,0.889447,0.122850,0.629537,0.499030,0.681655,0.726028
235,0.153660,0.062062,0.104343,0.745603,0.064753,0.604891,0.255249,0.788424,0.770145,0.273323,0.714518
236,0.594582,0.272128,0.377662,0.585710,0.206120,0.248828,0.409020,0.478696,0.032077,0.077669,0.883497
237,0.718389,0.532128,0.692363,0.958600,0.499044,0.604410,0.043154,0.543716,0.921979,0.617085,0.258641
238,0.602953,0.758682,0.834306,0.258872,0.659043,0.415235,0.919362,0.627966,0.026119,0.902980,0.662885
239,0.032426,0.207150,0.501663,0.248084,0.426737,0.942587,0.832961,0.850147,0.352224,0.154263,0.512276
240,0.238782,0.253338,0.078700,0.443864,0.162341,0.557551,0.021119,0.360834,0.390555,0.015349,0.259117
241,0.879504,0.084548,0.049076,0.032248,0.098575,0.012623,0.433939,0.183719,0.761043,0.329668,0.163961
242,0.326180,0.635841,0.305530,0.541893,0.375996,0.245154,0.192358,0.893488,0.335561,0.568933,0.569061
243,0.874673,0.009606,0.007317,0.008754,0.007395,0.840167,0.289620,0.055591,0.644268,0.187091,0.580345
244,0.580079,0.745470,0.527372,0.013672,0.620618,0.862506,0.716127,0.857058,0.211241,0.338893,0.919258
245,0.070273,0.239584,0.067315,0.795208,0.121147,0.265353,0.993366,0.724164,0.153631,0.560506,0.785971
246,0.839855,0.443012,0.705637,0.755447,0.399300,0.447701,0.407310,0.118317,0.078862,0.994031,0.747384
247,0.915340,0.060535,0.073198,0.559222,0.039215,0.012344,0.292029,0.524293,0.770145,0.013527,0.786211
248,0.142400,0.306342,0.254747,0.189943,0.176379,0.015013,0.369131,0.813192,0.907783,0.391570,0.280828
249,0.870166,0.349060,0.233588,0.855828,0.441696,0.983558,0.423404,0.894480,0.499030,0.082800,0.292415
250,0.276030,0.009994,0.014177,0.406215,0.007210,0.581844,0.378252,0.115566,0.972553,0.276658,0.765076
251,0.174318,0.483460,0.534516,0.091584,0.327760,0.362696,0.307284,0.201980,0.622015,0.253732,0.148248
252,0.934238,0.242287,0.628067,0.258872,0.391437,0.591844,0.708444,0.304593,0.907783,0.685107,0.843998
253,0.293154,0.304720,0.269906,0.356832,0.159805,0.765012,0.255935,0.386235,0.918002,0.290146,0.812213
254,0.927609,0.000886,0.000712,0.065353,0.000571,0.486770,0.209194,0.414925,0.483381,0.640847,0.349055
255,0.579524,0.007484,0.007186,0.172990,0.004596,0.926934,0.789131,0.250531,0.429079,0.851948,0.376272
256,0.896432,0.357195,0.247075,0.585710,0.203092,0.223950,0.100802,0.215615,0.167191,0.922961,0.510121
257,0.356080,0.675156,0.587260,0.907019,0.431690,0.451030,0.983168,0.993186,0.547433,0.384146,0.404752
258,0.388415,0.063397,0.150917,0.208089,0.092392,0.393269,0.957580,0.960902,0.579313,0.440995,0.613651
259,0.435427,0.427283,0.733538,0.044268,0.394571,0.338437,0.445496,0.487966,0.263435,0.591698,0.806112
260,0.600488,0.004401,0.003762,0.058126,0.002211,0.979091,0.667453,0.365863,0.118201,0.435530,0.420970
261,0.323022,0.219427,0.152317,0.237614,0.113857,0.186554,0.136720,0.157044,0.741012,0.533308,0.813798
262,0.354902,0.051654,0.027622,0.775254,0.032955,0.084293,0.556125,0.850406,0.147004,0.799661,0.377465
263,0.282866,0.015953,0.027082,0.491567,0.016210,0.441625,0.532992,0.138881,0.899968,0.753316,0.820340
264,0.832316,0.742821,0.332336,0.181319,0.612654,0.184675,0.686873,0.810567,0.784294,0.476216,0.842489
265,0.350983,0.256871,0.263326,0.937934,0.139069,0.429495,0.978799,0.653565,0.480782,0.827385,0.094135
266,0.309902,0.945843,0.960135,0.082032,0.977435,0.651824,0.387060,0.121021,0.093910,0.506254,0.279048
267,0.897853,0.099638,0.100631,0.815296,0.058086,0.194701,0.554235,0.454337,0.944409,0.617035,0.211442
268,0.788026,0.047129,0.022086,0.559222,0.024538,0.179376,0.582970,0.542318,0.092011,0.147153,0.036830
269,0.486417,0.620329,0.161921,0.687457,0.420184,0.375747,0.995282,0.351456,0.537427,0.088264,0.664458
